Titles,Descriptions,Label
"Microsoft surpasses Alphabet in cloud race with OpenAI bet, enterprise focus","Microsoft is outstripping Alphabet in the race to make money from generative artificial intelligence through early bets on OpenAI and focus on big clients, raising worries that the Google parent could lose share in the cloud-computing market.",1
Can ChatGPT Pass the CFA Exam? AI Researchers Tried to Find Out,"Relax, Wall Street. ChatGPT is still a ways off from passing the chartered financial analyst exam and threatening the jobs of financial professionals the world over.",0
"OpenAI to make models cheaper, more powerful in its first developer conference","ChatGPT maker OpenAI is expected to announce product enhancements that will make its AI models cheaper, with more functionality, in its first-ever developer conference on Monday.",1
WNS to bolster its Industry-specific Generative AI Solutions through Microsoft Azure OpenAI Service,"WNS (Holdings) Limited (NYSE:WNS), a leading provider of global Business Process Management (BPM) solutions, today announced that it is integrating Microsoft Azure OpenAI Service to further enhance the company&#39;s",1
OpenAI says ChatGPT downtime caused by targeted attack,"ChatGPT is experiencing major outages reflective of a targeted attack, according to OpenAI's status page. ",0
OpenAI Suggests Cyber-Attackers Behind Persistent ChatGPT Outage,"OpenAI is grappling with “abnormal traffic” that suggests hackers are trying to swamp its services, revealing for the first time the potential cause of outages that’ve plagued ChatGPT this week.",0
OpenAI's ChatGPT is down in a 'major' outage,"ChatGPT, OpenAI's viral chatbot, is currently down and citing ""high error rates"" for the tool's more than 100 million weekly active users.",0
ChatGPT-maker OpenAI hosts its first big tech showcase as the AI startup faces growing competition,"Less than a year into its meteoric rise, the company behind ChatGPT unveiled the future it has in mind for its artificial intelligence technology on Monday as it launched a new line of chatbot products that can be customized to a variety of tasks.",1
You Can Now Customize Your ChatGPT,OpenAI is now letting users build custom versions of ChatGPT to accomplish specific personal and professional tasks as the artificial intelligence startup works to beat back competition in an increasingly crowded market.,1
Elon Musk Debuts ‘Rebellious’ Grok AI Bot to Challenge ChatGPT,"Elon Musk revealed his own artificial intelligence bot to challenge ChatGPT, claiming the prototype is already superior to ChatGPT 3.5 across several benchmarks.",0
Reuters NEXT-OpenAI investors see more startup opportunities despite ChatGPT expansion,"OpenAI's announcement on artificial intelligence ""apps"" do not spell the death knell for nascent startups building AI products, two OpenAI investors said at a Reuters NEXT conference on Thursday.",0
OpenAI seeks partnerships to generate AI training data,ChatGPT maker OpenAI said on Thursday it intends to work with organizations to produce public and private datasets for training artificial intelligence (AI) models.,1
OpenAI CEO Sam Altman concerned about AI's impact on future elections,The head of OpenAI says he's concerned about artificial intelligence's potential effects during election campaigns.,0
Ghost Autonomy Announces Investment from OpenAI Startup Fund to Bring Multi-Modal LLMs to Autonomous Driving,"Ghost Autonomy, a pioneer in scalable autonomy software for consumer cars, today announced a $5 million investment from the OpenAI Startup Fund to bring large-scale, multi-modal large language models (MLLMs) to",1
Microsoft closes at all-time high on fresh OpenAI-related optimism,"Analysts see Microsoft benefiting from software developers taking advantage of tools from OpenAI, the Office software maker's strategic partner.",1
Microsoft-Backed OpenAI Plans a Store. It's Taking a Page from Apple's Playbook.,"OpenAI is launching a store for customized versions of its ChatGPT AI bot made by third-party developers, following the trail blazed by Apple with smartphone applications. ",1
OpenAI unveils personalized AI apps as it seeks to expand its ChatGPT consumer business,"OpenAI unveiled a marketplace on Monday that enables users to access personalized artificial intelligence “apps” for tasks like teaching math or designing stickers, signaling an ambition to expand its consumer business.",1
ChatGPT maker OpenAI ousts CEO Sam Altman,"The board of the company behind ChatGPT late on Friday fired OpenAI CEO Sam Altman - to many, the human face of generative AI - sending shock waves across the tech industry. Greg Brockman, OpenAI president and co-founder, quit the company, he announced on messaging platform X. ""Based on today's news, i quit,"" he wrote.",0
Exclusive: OpenAI explores how to get ChatGPT into classrooms,"OpenAI, whose generative AI products initially raised fears of widespread cheating on homework, is now exploring how it can get its popular ChatGPT chatbot into classrooms, according to a senior executive.",1
The Implications of ChatGPT on the Future of Work,"OTTAWA, Nov. 16, 2023 (GLOBE NEWSWIRE) -- Generative artificial intelligence (AI) tools like ChatGPT are likely to have the greatest impact on science, technology, engineering and mathematics (STEM) professionals and",1
Former OpenAI CEO Sam Altman returns to headquarters for talks following his abrupt ouster,"Altman posted a photo of himself on X, formerly Twitter, wearing an OpenAI visitor badge, writing, ""first and last time i ever wear one of these."" ",1
"OpenAI invites Altman, Brockman to HQ: The Information","Ousted OpenAI CEO Sam Altman and former President Greg Brockman joined executives at the company's San Francisco headquarters on Sunday after interim CEO Mira Murati told staff she invited Altman, The Information reported on Sunday.",1
OpenAI Negotiations to Reinstate Altman Hit Snag Over Board Role,"A group of OpenAI executives and investors racing to get Sam Altman reinstated to his role as chief executive officer have reached an impasse over the makeup and role of the board, according to people familiar with the negotiations.",0
"OpenAI execs invite Altman, Brockman to headquarters on Sunday -The Information","Ousted OpenAI CEO Sam Altman and former President Greg Brockman are expected to join executives at the company's San Francisco headquarters on Sunday, interim CEO Mira Murati told staff, The Information reported on Sunday.",1
Altman Sought Billions For AI Chip Venture Before OpenAI Ouster,"In the weeks leading up to his shocking ouster from OpenAI, Sam Altman was actively working to raise billions from some of the world’s largest investors for a new chip venture, according to people familiar with the matter.",1
"OpenAI shakeup has rocked Silicon Valley, leaving some techies concerned about future of AI",The sudden ousting of Sam Altman as CEO of OpenAI has rocked Silicon Valley and the tech industry.,0
Sam Altman’s Friends and Foes: Who’s Who in OpenAI Drama,"Since OpenAI fired its co-founder and Chief Executive Officer Sam Altman on Friday, a host of players across the tech industry have come onto the scene.",2
"OpenAI CEO Sam Altman discusses possible return, mulls new AI venture, source says","Sam Altman, the recently ousted CEO of OpenAI, has been working on a new artificial intelligence venture he is planning to launch, sources briefed on the plan said on Saturday.",1
Microsoft hires 2 leading executives from company that created ChatGPT,"Microsoft on Monday hired two leading executives from the company that created ChatGPT after one of them was abruptly fired by OpenAI, the startup whose chatbot kicked off the era of generative artificial intelligence.",0
Company that created ChatGPT is thrown into turmoil after Microsoft hires its ousted CEO,The company that created ChatGPT was thrown into turmoil Monday after Microsoft hired its ousted CEO and many more employees threatened to follow him in a conflict that centred in part on the safest way to build artificial intelligence.,0
AI’s Threat to Humanity? Altman's OpenAI Exit Still Unexplained.,Sam Altman looks set to return triumphantly to OpenAI but questions still linger around why he was fired from the artificial-intelligence start-up in the first place.,0
"Exclusive: OpenAI researchers warned board of AI breakthrough ahead of CEO ouster, sources say","Ahead of OpenAI CEO Sam Altman’s four days in exile, several staff researchers wrote a letter to the board of directors warning of a powerful artificial intelligence discovery that they said could threaten humanity, two people familiar with the matter told Reuters.",0
Exclusive: OpenAI researchers warned board of AI breakthrough ahead of CEO ouster -sources,"Ahead of OpenAI CEO Sam Altman’s four days in exile, several staff researchers sent the board of directors a letter warning of a powerful artificial intelligence discovery that they said could threaten humanity, two people familiar with the matter told Reuters.",0
CORRECTED EXCLUSIVE OpenAI researchers warned board of AI breakthrough ahead of CEO ouster -sources,"Ahead of OpenAI CEO Sam Altman’s four days in exile, several staff researchers sent the board of directors a letter warning of a powerful artificial intelligence discovery that they said could threaten humanity, two people familiar with the matter told Reuters.",0
Exclusive: OpenAI researchers warned board of AI breakthrough ahead of CEO outster -sources,"Ahead of OpenAI CEO Sam Altman’s four days in exile, several staff researchers sent the board of directors a letter warning of a powerful artificial intelligence discovery that they said could threaten humanity, two people familiar with the matter told Reuters.",0
"Altman Is Back at OpenAI, But Questions Remain as to Why He Was Fired in First Place","Sam Altman is returning to lead OpenAI less than five days after his surprise dismissal, which kicked off a tug of war for his talent, left the company in disarray and laid bare deep board divisions over the mission of one of the world’s most valuable startups.",1
Exclusive: Sam Altman's ouster at OpenAI was precipitated by letter to board about AI breakthrough -sources,"Ahead of OpenAI CEO Sam Altman’s four days in exile, several staff researchers sent the board of directors a letter warning of a powerful artificial intelligence discovery that they said could threaten humanity, two people familiar with the matter told Reuters.",0
How Meta could benefit from the OpenAI shakeup,"Meta and Mark Zuckerberg, who had the luxury of watching the OpenAI boardroom drama from the sidelines, could end up indirectly benefiting the most.",1
The Year ChatGPT Changed Almost Everything,The launch of ChatGPT one year ago brought artificial intelligence into the public consciousness and sparked a wave of investment and hiring across industries. It also created a new era of AI anxiety.,1
"As ChatGPT Approaches First Anniversary, C Space Quiz Shows Significant Artificial Intelligence (AI) Education Gap for Consumers","LIVONIA, Mich., Nov. 30, 2023 (GLOBE NEWSWIRE) -- Amid ChatGPT&#39;s one-year anniversary, results from a new quiz by customer insight and human relationship agency C Space, indicate the average consumer lacks knowledge",1
ChatGPT one year on: From viral AI bot to OpenAI's boardroom battle,"We asked ChatGPT, OpenAI's viral chatbot, how it felt on its first birthday. This was its reply:",1
"A Year After ChatGPT, Everybody Still Wants Prompt Engineers","In the year since ChatGPT launched, at least one lucrative new skillset has emerged and shown some staying power: prompt engineering",1
New Betterworks Study Reveals AI Use and Workforce Views One Year After ChatGPT&#39;s Launch,"The report shows AI has generated excitement, experimentation, innovation, fear, and uncertainty among employees and organizations Nearly one year after ChatGPT burst into the public consciousness, generative AI",1
Larry Summers Says OpenAI Technology ‘Extraordinarily Important’,"Lawrence Summers, a new board member at artificial intelligence startup OpenAI, said that the startup’s work was “extraordinarily important” and that the company needed to operate as a “corporation with a conscience.”",1
OpenAI Delays Launch of Online Store for Custom Chatbots,"OpenAI is delaying the launch of an online store for people to interact with an array of chatbots customized by its users, citing the interruption caused by the ousting and reinstatement of Chief Executive Officer Sam Altman.",0
OpenAI delays custom GPT store's launch- Axios,"ChatGPT maker OpenAI has delayed the launch of its custom GPT store till early 2024, Axios reported on Friday.",0
"OpenAI tender offer is on track for January despite leadership fracas, sources say","A round which would value OpenAI at around $86 billion is back on track after Sam Altman returned to the company, offering employees a chance at liquidity.",1
OpenAI Tender for Employee Shares Is On and Extended to Jan. 5,"OpenAI is sticking with a plan to let employees sell shares in the company through what’s known as a tender offer, and it’s giving would-be participants an extra month to decide whether to take part, according to several people with knowledge of the matter.",1
Microsoft Grabs More AI Power With OpenAI Board Seat,"Sam Altman is officially back as OpenAI CEO, but it’s not a return to the status quo. His comeback marks a new era, and one that will be closely watched over by Microsoft.",1
Microsoft secures non-voting board seat at OpenAI,"Microsoft will have a non-voting board seat at OpenAI, the company announced on Wednesday. ",1
"OpenAI Will Add Microsoft as Board Observer, Plans Governance Changes",OpenAI said that Sam Altman was officially reinstated as chief executive officer of the company and it has a new initial three-member board of directors.,1
Here’s How the EU Will Regulate Advanced AI Models Like ChatGPT,"The European Union reached a preliminary deal that would limit how the advanced ChatGPT model could operate, in what’s seen as a key part of the world’s first comprehensive artificial intelligence regulation.",0
EU agrees to landmark AI rules as governments aim to regulate products like ChatGPT,EU institutions spent the week hashing out proposals to come up with an agreement on how to regulate tools like ChatGPT.,0
"EU countries, lawmakers reach deal on rules for ChatGPT, other systems -source","EU countries and lawmakers have agreed on rules governing artificial intelligence systems such as ChatGPT after 10 hours of discussions, a person with direct knowledge of the talks said on Thursday.",0
"Microsoft, OpenAI tie-up comes under antitrust scrutiny","Microsoft's partnership with ChatGPT maker OpenAI is under US and UK antitrust scrutiny, the British regulator and a media report said on Friday, following the startup's boardroom battle that led to the sudden ouster and return of CEO Sam Altman.",0
OpenAI Picks WilmerHale Lawyers for Altman Firing Investigation,OpenAI has selected two lawyers from the firm WilmerHale to conduct its investigation into the events that led to Sam Altman’s ouster as chief executive officer.,0
Microsoft says it does not own any portion of OpenAI,"Microsoft said in a statement on Friday that it does not own any part of OpenAI, an artificial intelligence powerhouse.",2
US FTC examining Microsoft investment in OpenAI - Bloomberg News,"The U.S. Federal Trade Commission is examining the nature of Microsoft's investment in ChatGPT maker OpenAI, and whether it may violate antitrust laws, Bloomberg News reported on Friday, citing a person familiar with the matter.",0
"Microsoft's OpenAI Investment Risks Scrutiny from US, UK Regulators","The US Federal Trade Commission is examining the nature of Microsoft Corp.’s investment in OpenAI Inc. and whether it may violate antitrust laws, according to a person familiar with the matter.",0
Microsoft’s Partnership With OpenAI Facing UK Scrutiny,"Microsoft Corp. and OpenAI Inc.’s partnership, which recently went through a governance meltdown, is facing yet more scrutiny after the UK antitrust watchdog said it’s considering if it should be called in for a full blown investigation.",0
Microsoft's investment in OpenAI faces initial review from UK competition regulator,The U.K.'s competition watchdog has opened an initial review into Microsoft's mammoth investment into ChatGPT creator OpenAI.,0
Ex-OpenAI director Reid Hoffman says we still don't 'fully know' why board forced out Altman,"Reid Hoffman, who sold LinkedIn to Microsoft and previously served as an OpenAI director, said he's still not sure why the board pushed out Sam Altman",0
"Expert Platform JustAnswer Launches Pearl for Pets GPT, a ChatGPT Add-on That Rates Accuracy of AI-generated Responses to Pet-related Queries","JustAnswer, the world's largest expert platform, today announced the launch of Pearl for Pets GPT, a ChatGPT add-on that enables people to have...",1
OpenAI CEO promotes crypto project Worldcoin after fundraising report,"OpenAI CEO Sam Altman has doubled down on his vision for cryptocurrency project Worldcoin, following reports the company was seeking $50 million in funding.",1
"ChatGPT back online after 'major outage,' OpenAI says","OpenAI said Thursday a major outage on ChatGPT, its artificial intelligence chatbot, was resolved.",1
OpenAI Reports Major ChatGPT Outage on Web,"OpenAI is facing a “major” outage on ChatGPT on the web, according to a notice on its website, without specifying the extent of the disruption.",1
How to stop Dropbox from sharing your personal files with OpenAI,"If you've used any of Dropbox's AI tools, some of your documents and files may have been shared with OpenAI. ",0
OpenAI and Axel Springer strike unprecedented deal to offer news in ChatGPT,"OpenAI and Axel Springer, the global news publisher, have struck an unprecedented deal allowing ChatGPT to summarize news stories.",1
"OpenAI, Axel Springer Ink Deal to Use News Content in ChatGPT",Axel Springer SE is granting ChatGPT-maker OpenAI the right to use content from its news outlets to develop artificial intelligence models and respond to queries from users.,1
"Dstillery Releases Audience Brief Genius, A Free Tool Built on OpenAI That Instantly Transforms Audience Briefs into Audience Recommendations","Dstillery (""the Company""), the leader in AI ad targeting, today announced its latest technology developed on OpenAI to revolutionize audience...",1
ChatGPT Use Cases in the Automotive Value Chain - A Peek into ChatGPT&apos;s Future,"The ""ChatGPT Use Cases in the Automotive Value Chain"" report has been added to ResearchAndMarkets.com's offering. ChatGPT has established itself as a ...",1
OpenAI Is in Talks to Raise New Funding at $100 Billion Valuation,"OpenAI is in early discussions to raise a fresh round of funding at a valuation at or above $100 billion, people with knowledge of the matter said, a deal that would cement the ChatGPT maker as one of the world’s most valuable startups.",1
"Anthropic, the OpenAI rival, is in talks to raise $750 million in funding at an $18.4 billion valuation","Anthropic, the OpenAI rival founded by ex-OpenAI employees, is in talks to raise a funding round of $750 million led by Menlo Ventures.",0
"Pulitzer-winning authors join OpenAI, Microsoft copyright lawsuit",A group of 11 nonfiction authors have joined a lawsuit in Manhattan federal court that accuses OpenAI and Microsoft of misusing books the authors have written to train the models behind OpenAI's popular chatbot ChatGPT and other artificial-intelligence based software.,2
Baidu's ChatGPT-like Ernie Bot has more than 100 mln users -CTO,"Baidu's ChatGPT-like Ernie Bot has garnered more than 100 million users, chief technology officer of the Chinese internet company Wang Haifeng said on Thursday.",0
"NY Times sues OpenAI, Microsoft for infringing copyrighted works","The New York Times sued OpenAI and Microsoft on Wednesday, accusing them of using millions of the newspaper's articles without permission to help train chatbots to provide information to readers.",0
"The New York Times sues OpenAI, Microsoft over use of its stories used to train chatbots","The New York Times has filed a federal lawsuit against OpenAI and Microsoft, seeking to end the practice of using its stories to train chatbots.",0
"Microsoft, OpenAI  Sued by New York Times for Copyright Infringement","The New York Times Co. sued Microsoft Corp. and OpenAI Inc. for the use of content to help develop artificial intelligence services, in a sign of the increasingly fraught relationship between the media and a technology that could upend the news industry.",0
"New York Times sues Microsoft, ChatGPT maker OpenAI over copyright infringement","The New York Times on Wednesday filed a lawsuit against Microsoft and OpenAI, the company behind popular AI chatbot ChatGPT.",0
